,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
7877,tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
7878, anti disensor ,0,0,0,0,0,0,0,0,0,0,0,0
7879,i hasil emak emak kalian jual pukinya bagi keaslian yang berpihak kepada partai disensor indonesia dan sih ahok anak cina disensor disensor ini se a negara kesatuan republik indonesia bukan didapat,1,1,0,1,1,1,0,0,0,0,1,0
7880,hutang nya saja di bangga in bukti disensor ini sudah gagal 2019 ganti presiden ,1,0,1,0,0,0,0,0,1,1,0,0
7881, yang di tanda tangan freepo itu kakak kita tidak bisa memaksa izin usaha pertambangan khusus pada freepo bisa dibawa ke arbitrase international dan bakal kalah kita bisa menunggu kakak nya habis atau menegosiasikan izin usaha pertambangan khusus saat ini disensor ini pilih yang kedua yang ini nge i sama,0,0,0,0,0,0,0,0,0,0,0,0
7882,ini kenapa ya sama sama sama disensor jaringannya taekkkkkk ,1,1,0,1,0,0,0,0,1,0,1,0
7883, aku sih kata teman waktu awal lihat jutek sinis judes dingin pas awal doang pas sudah dekat banget dia malah bilang gue disensor stres disensor ya memang sih kadang wkwk v jujur banget gue eh astaga dan tapi ada kok yang dekati haha ,0,1,0,0,0,0,0,0,0,0,0,0
7884, bolot anak disensor max ini adalah biduan kebo parah menyebalkan suka bikin marah marah mesum bau pedean dan tapi dia penyemangat xe2 x80 xa6 ,1,1,1,0,0,0,1,0,0,1,0,0
7885,ini namanya memancing konflik horizontal kalau polisi membiarkan bagian dari itu sudah waktunya lengserkan jokowi sebelum indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
7886, gaya beruk preman kampung begini kalau mantan supir tembak metromini masuk dewan perwakilan rakyat disensor berdebat malah mengajak berantam di xe2 x80 xa6 ,1,1,1,0,0,0,0,0,1,1,0,0
7887,nabi dan para sahabat telah meninggalkan kesenangan dunia ke ranah agama tetapi sebagian umat akhir zaman meninggalkan agama hanya ke ranah kesenangan dunia yang hanya sekejap alangkah ruginya ,0,0,0,0,0,0,0,0,0,0,0,0
7888,dari kemarin ingin bertanya tapi enggak enak apa yang sudah dilakukan anies dan sandi selama 7 bulan berkuasa di daerah khusus ibukota nyaris tak terdengar ,0,0,0,0,0,0,0,0,0,0,0,0
7889,disensor laknat sih jokowi kodok 2019 ganti presiden baru 2019 ganti presiden 2019 asal bukan jokowi,1,1,1,0,0,0,0,0,1,1,0,0
7890,jadi karena aku ini biasa menonton yamaken perankan cowok keren ala ala ikemen begitu jadi penasaran bisa enggak ya dia perankan dokter yang kena savant sindrom semacam disensor iya disensor tetapi bisa jadi dokter ,0,0,0,0,0,0,0,0,0,0,0,0
7891,dialah allah yang menetapkan tempat orbitnya agar kamu mengetahui bilangan tahun dan perhitungan waktu qs,0,0,0,0,0,0,0,0,0,0,0,0
7892, setelah sibuk jilati disensor jokowi mengambilkan dapat ilham sepe i subhanallah ,1,1,1,0,0,0,0,0,1,1,0,0
7893,sih janda kembali menyebar hoaks dengan gagahnya tapi culunnya tetap muncul melebihi gaya gagahnya kesimpulannya janda disensor xf0 x9f x98 x81 xf0 x9f x98 x81 xf0 x9f x91 x8d ,1,1,1,0,0,0,0,0,1,1,0,0
7894,tumbangkan jokowi radikal lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
7895,enak ya kalau punya pemimpin dihargai di mata dunia ,0,0,0,0,0,0,0,0,0,0,0,0
7896,sah survei terbaru mayoritas warga tak ingin jokowi jadi presiden lagi padahal sudah bagi bagi duit di jalanan bagi bagi sembako naik chopper di tapi tetap 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
7897,wagirin arman apresiasi usulan pilihan kepala daerah kembali dipilih dewan perwakilan rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
7898,expo saja dul buat sebarkan ahok ke hongkong sapa tau ahok jadi gubernur hongkong haha uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7899,perkuat arsip digital budaya indonesia menteri perekonomian perhimpunan mahasiswa katolik kunjungi indopos,0,0,0,0,0,0,0,0,0,0,0,0
7900,ekonomi merosot utang bengkak badan usaha milik negara mau dijual pak jokowi mundur saja chirpstory uniform resource locator lewat ,1,0,1,0,0,0,0,0,1,1,0,0
7901,acara yang mendungukan membiadabkan bangsa mengaji budaya dari muhammad arab disensor huruf mengakui nabi ganti budaya baca,1,1,0,1,1,1,0,0,0,0,1,0
7902, disensor tak ajak ,0,1,0,0,0,0,0,0,0,0,0,0
7903,budaya sunda bikin mahasiswa disensor jatuh cinta inilah koran tradisi seni adat budaya,0,0,0,0,0,0,0,0,0,0,0,0
7904,allah subhanahu wa taala memang bukan tuhan berwasiat bukti disensor biadab,1,1,0,1,1,0,0,0,0,0,1,0
7905, disensor nya air silikon ,0,1,0,0,0,0,0,0,0,0,0,0
7906,retweeted ubaid sdq takabur bisa lahir dari siapa saja penguasa rakyat ulama maupun cendikia bahkan disensor makhluk yang alim amp telah beribadah beratus ratus tahun dilaknat karena hasud takaburnya ,0,0,0,0,0,0,0,0,0,0,0,0
7907, lucu lucuan disensor ,0,1,0,0,0,0,0,0,0,0,0,0
7908,hati hati pakai foto aung suu kyin dan pejabat indonesia nanti dilaporkan lagi ke polisi pak aiparno uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
7909,perkenalan pe sama sebagai wiro sableng dengan jurus disensor melempar buah uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
7910,pada juli 2004 komisi nasional hak asasi manusia merilis laporan soal pembunuhan terhadap 9 orang dan 38 korban luka berat dan disensor di wamena selama penyisiran oleh tentara nasional indonesia kepolisian republik indonesia pada 4 april 2003 dan pak apa o juga dan dan letakkan sedikit hati pada logika,0,0,0,0,0,0,0,0,0,0,0,0
7911,geng geng liberal dan disensor selalu kata komunisme yang sebenarnya masih tak diamalkan lagi dan pernah dengar geng geng fasis dan sosialis nasional selalu komplain kata ideologi mereka pegang yang sebenarnya masih tak diamalkan ,0,0,0,0,0,0,0,0,0,0,0,0
7912, anak disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7913, sini mami aku yang jilati disensor nya ,0,1,0,0,0,0,0,0,0,0,0,0
7914,ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah ppp meminta wacana dikembalikannya ,0,0,0,0,0,0,0,0,0,0,0,0
7915, ya tuhan panjang banget ceritanya intinya agensinya disensor memang ,1,1,1,0,0,0,0,0,1,1,0,0
7916,partai disensor indonesia harus di adakan lagi karena prabowo mencalonkan presiden yang tidak pilih prabowo di bilang partai disensor indonesia terus kalau gue pilih pak jokowi kamu bilang apa emx gue pikirkan ,1,0,1,0,0,0,0,0,1,1,0,0
7917,yakin tuan guru bajang zainul majdi mampu 2019 ganti presiden 2019 presiden baru,0,0,0,0,0,0,0,0,0,0,0,0
7918,disensor banget sudah sih bang luki uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0
7919, kalau penambang disensor yang merampok sda indonesia sepe i freepo legal ya,1,0,0,1,0,0,0,0,1,0,1,0
7920, membantu rohingya kata prabowo cuma pencitraan kalau cuma berbicara tok kayak prabowo disebut apa ya ,1,0,1,0,0,0,0,0,1,1,0,0
7921,ini kenapa gerombolan pembela partai disensor indonesia keluar semua ternyata mereka satu kolam dengan para pendukung penista aduh,1,0,0,1,0,1,0,0,0,0,1,0
7922,deklarasi anti hoaks polisi resor pematangsiantar dalam mendukung pilihan kepala daerah serentak tahun 2018 ,0,0,0,0,0,0,0,0,0,0,0,0
7923,banyak remaja pemuda kristen jatuh dalam pergaulan bebas jangan terpengaruh dunia jauhilah dosa percabulan dan perzinaan yang semakin marak dimana mana hiduplah dalam roh dan bukan dalam daging ,0,0,0,0,0,0,0,0,0,0,0,0
7924,jadi orang yang marah karena merasa tertipu oleh janji palsu jokowi juga bakal dilaporkan polisi satu nih dasar disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7925,lagi menunggu seseorang datang ke rumah dan kebelet disensor itu sesuatu ,0,0,0,0,0,0,0,0,0,0,0,0
7926,jadi yang joget joget empat menit di hongdae itu gidle disensor lagi ,0,1,0,0,0,0,0,0,0,0,0,0
7927,anda dibodohi dijajah diperbudak islam tuhan sama bagi semua orang tuhan yang layak di sembah siapa ,1,1,0,1,1,0,0,0,0,0,1,0
7928, enggak ada rancangan undang undang yang sempurna sih nanti lihat saja perkembangan nya kalau masih terjadi bom lagi a inya rancangan undang undang tersebut masih kurang keras atau masih kurang represif dan masih membuat ragu aparat nya dan kalau sudah enggak terjadi bera i sudah,0,0,0,0,0,0,0,0,0,0,0,0
7929,ketersediaan infrastruktur akan meningkatkan kualitas hidup mendorong pergerakan ekonomi daerah mengurangi biaya logistik dan memunculkan pusat pe umbuhan ekonomi baru jokowi sekali lagi,0,0,0,0,0,0,0,0,0,0,0,0
7930,presiden jokowi akan berikan gamelan pada dua sekolah,0,0,0,0,0,0,0,0,0,0,0,0
7931,cina ahoker sekarang berani akan bayar pribumi aparat aparat korup kamu legalkan aktivitas mereka cina bangsa bukan suku di indonesia usir cina,1,0,0,1,0,1,0,0,0,0,0,1
7932, tertawa mulu kamu disensor ,0,1,0,0,0,0,0,0,0,0,0,0
7933,presiden jokowi tinjau bandara internasional jawa barat di majalengka jaka a sumatra headline presiden joko widodo selasa 17 4 2018 be olak menuju kabupaten majalengka jawa barat untuk meninjau bandara internasional jawa,0,0,0,0,0,0,0,0,0,0,0,0
7934,dibangunnya tol cipularang ini banyak keuntungan yang dihasilkan antara lain jumlah turis yang berkunjung ke bandung meningkat karena jarak tempuh jaka a bandung menjadi lebih singkat mempercepat pembangunan ekonomi bandung dan lain lain selamat apa,0,0,0,0,0,0,0,0,0,0,0,0
7935, terbukti memang biarpun kalian menyebut kita disensor tetapi otak kita pintar kerja kerja kerja tidak kayak kamprettt banyak disensor banyak mulut tetapi otak tidak dipakai saya layar shot semua percakapan kamu kita buktikan si,1,1,0,1,0,0,0,0,1,0,1,0
7936, ini sepe i orang orang beragama yang mengotot ke orang orang disensor untuk membuktikan bahwa tuhan tidak ada ,0,0,0,0,0,0,0,0,0,0,0,0
7937, putar disensor anda jangan bikin saya emosi ya ,1,1,1,0,0,0,0,0,1,1,0,0
7938, disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7939, lihat video ini pasti disensor langsung disensor ekspresinya bikin tidak menahan serasa ingin crottttt uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7940, kamu yang mulai maka kamu juga yang harus selesaikan 3 disensor twit ,0,0,0,0,0,0,0,0,0,0,0,0
7941, berisik disensor enggak jelas disensor diamkan jempol kamu bisa tidak ,1,1,1,0,0,0,0,0,1,1,0,0
7942,komplit sudah tidak hanya kebanjiran tenaga kerja disensor tenaga kerja disensor malahan jokowi restui warga negara disensor duduki jabatan direksi badan usaha milik negara benar benar parah negeriku ini tidak ada pilihan lain selain 2019 ganti presiden 2019 ganti presiden ,1,0,1,0,0,0,0,0,1,1,0,0
7943, haha disensor kaleng langsung nyungsep kalau ditanya pakai akun palsu kalau tidak disensor ya saracen waspadalah waspadalah ,1,1,1,0,0,0,0,1,0,1,0,0
7944, disensor nya di disensor sih ,0,0,0,0,0,0,0,0,0,0,0,0
7945, yang menulis macam twit kamu ini biasanya kafirun disensor bau bau partai disensor indonesia paling mengakui aku pancasila paling mengakui aku indonesia tapi mentalnya mental kacung ,1,1,1,0,1,1,0,0,0,1,0,0
7946,inggris widjanarko mengabdikan hidup untuk seni budaya dan pos kota news,0,0,0,0,0,0,0,0,0,0,0,0
7947,cina angkat kaki kamu dari istana ,1,0,0,1,0,1,0,0,0,0,0,1
7948, tolong dong orang disensor tidak usah dikasih lapak min ,0,1,0,0,0,0,0,0,0,0,0,0
7949, boleh aku islam mahasiswa baru di universitas katolik ,0,0,0,0,0,0,0,0,0,0,0,0
7950,kok pekerja disensor komersial yang berhasil mengalahkan memulangkan 4 atlet jepang tidak di kasih bonus 1 5 sama dan dan ,0,0,0,0,0,0,0,0,0,0,0,0
7951, pantas bolot begini ,1,1,1,0,0,0,1,0,0,1,0,0
7952,warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali be emu dengan gubernur banten wahidin halim hari ini sabtu 21 4 seba baduy 2018 im,0,0,0,0,0,0,0,0,0,0,0,0
7953,ahok disensor takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat ahok disensor disensor,1,1,1,0,1,0,0,1,0,1,0,0
7954, mundur mas kamu disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7955, hati hati yang menyebarkan video bom meledak mau ditangkap ,0,0,0,0,0,0,0,0,0,0,0,0
7956, disensor gatal ingin di disensor pakai disensor keker ,0,1,0,0,0,0,0,0,0,0,0,0
7957, berimajinasi sendiri xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 dan marie elka pangestu kwik kian gie rudy apa ono susi susanti irwan hidayat bos sido muncul jaya suprana dan ratusan tokoh tionghoa lain adalah orang baik ,0,0,0,0,0,0,0,0,0,0,0,0
7958,dia makin kesini makin disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7959, maaf tak menyelesaikan masalah sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini dan sudah be xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
7960,alhamdulillah sebagai pendukung yang kalah saya tidak pernah berkata disensor kepada klub idola orang lain karena saya tau kata kata itu muncul akibat pelampiasan amarah sayang sekali oknum tak terlihat melakukan itu saat puasa xf0 x9f x98 xa2 ,0,0,0,0,0,0,0,0,0,0,0,0
7961,ini manusia apa disensor mati matian rela jadi mu adz demi disensor ahok disensor uniform resource locator,1,1,1,0,1,0,0,0,0,1,0,0
7962, sejak pak ahok tidak jadi gubernur lagi preman di tn abang tambah banyak lagi ,1,0,1,0,0,0,0,0,1,1,0,0
7963, tidak apa apa aku menjadi yahudi karena mereka ,0,0,0,0,0,0,0,0,0,0,0,0
7964, disensor itu disensor masyarakat ,1,1,0,1,0,0,0,0,1,0,1,0
7965,pas reza rahadian bilang dan dan aku itu disensor bukan mati rasa dan banyak hati yang patah ,0,0,0,0,0,0,0,0,0,0,0,0
7966, emak kamu jualan ya disensor anak pelacur kamu rupanya ,1,1,1,0,0,0,0,1,0,1,0,0
7967, yang mau bantu muslim rohingya jangan bilang siapa siapa nanti dibilang pencitraan apalagi tau ,1,0,1,0,0,0,0,0,1,1,0,0
7968,bagus nanti kalau tidak terbukti bisa dilaporkan balik ini jelas jelas pembahasan panjang dipotong oleh akbar faizal bedakan fiksi dan fiktif saja tidak bisa,0,0,0,0,0,0,0,0,0,0,0,0
7969, di dalam katolik ada istilah inkulturasi iman katolik diungkapkan atau ditampakkan dalam budaya setempat ,0,0,0,0,0,0,0,0,0,0,0,0
7970, hmmm kalau menurut aku tidak dukung sih itu sama saja tetap membiarkan mereka ditindas bukan karena bagaimana ya walaupun km tidak setuju kayak yang aku bilang kamu sok a let it happen kalau km tidak suppo mereka kamu bakal disensor dalam isu isu disensor iya no,0,0,0,0,0,0,0,0,0,0,0,0
7971, merawat kebangsaan dengan masker cap sara alas anies sandi ,1,0,1,0,0,0,0,0,1,1,0,0
7972,keren ksatria jantan berani patuh pada hukum bukan disensor yang kabur saat disapa polisi xf0 x9f x98 x8e uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7973, disensor tidak punya otak apalagi perasaan sama korban taunya cuma nyinyir ,1,1,0,1,0,0,0,0,1,0,1,0
7974,pengamat novri susan emil agresif puti lebih santai ,0,0,0,0,0,0,0,0,0,0,0,0
7975, kelompok bang,0,0,0,0,0,0,0,0,0,0,0,0
7976, betul saya dagang aneh tapi nyata pada masa seharusnya nya harga tiga puluh ribu per satu kilogram itu biasa nya bulan nasional idul fitri lebaran dan lain lain lah ini di luar hari tersebut malah tiga puluh ribu aneh nya beras yang murah disensor aneh ,1,0,1,0,0,0,0,0,1,1,0,0
7977, cocok jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0
7978, kristen itu universal membawa damai di mana dia berada di situ ada ajaran kasihi musuh mu ,0,0,0,0,0,0,0,0,0,0,0,0
7979, iya sih kamu pakai ava laki saja tetap dapat direct message disensor pun ,0,1,0,0,0,0,0,0,0,0,0,0
7980, kan banyak tenaga kerja disensor cina yang masuk ke indonesia mungkin termasuk bapaknya atau omnya yang datang sekarang kan harus dicurigai cina cina yang ahoker itu ,1,0,0,1,0,1,0,0,0,0,1,0
7981, hadoiii kalau menteri pun tapi menyusahkan islam menyenangkan liberal menyenangkan disensor menyenangkan disensor apa guna kelak di soal di akhirat teruk kena bantai puak ph nih beriman tak dengan rukun iman kalau beriman jagalah islam ,0,0,0,0,0,0,0,0,0,0,0,0
7982,ini kebobrokan birokrasi saat anies sandi menjabat nanti uniform resource locator via ,1,0,1,0,0,0,0,0,1,1,0,0
7983, maklum pak ai disensor sejahtera ,1,0,0,1,0,0,0,0,1,0,1,0
7984, disensor lama lama tri ini aplikasi bima tri jangan dihapus kenapa sih ,1,1,0,1,0,0,0,0,1,0,1,0
7985,meski banyak tudingan dugaan korupsi tapi susilo bambang yudhoyono tidak pernah dorong kejaksaan usut apalagi himbau komisi pemberantasan korupsi usut dugaan korupsi jokowi di solo raya,1,0,1,0,0,0,0,0,1,1,0,0
7986, berondong 2 disensor berondong disensor lokal prank straight disensor berondong uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
7987,pak jokowi itu sepe i bung karno yang dengan cara apapun harus di lengserkan karena tidak sepaham ,1,0,1,0,0,0,0,0,1,1,0,0
7988, tonton dong yang ini meskipun di disensor di intimidasi tetap datang ke bandung xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
7989, lebih bagus kalau dewan perwakilan rakyat yang di bubarkan,1,0,0,1,0,0,0,0,1,0,1,0
7990, itu ustad yang disensor disensor pas dakwah ya saya kasih kutipan karena tidak yakin itu dakwah betulan apa tidak xf0 x9f x98 x82 ,1,1,1,0,0,0,0,1,0,1,0,0
7991, bolot alias daki xf0 x9f x99 x83 ,1,1,1,0,0,0,1,0,0,1,0,0
7992, disensor itu bukan suatu agama tapi fase ,0,0,0,0,0,0,0,0,0,0,0,0
7993, iyalah disensor ,1,1,1,0,0,0,0,0,1,1,0,0
7994, merusak jadwal saja kamu katanya mau datang teknisi ke rumah dari pagi sampai sore ditunggu disensor sudah ,1,1,0,1,0,0,0,0,1,0,1,0
7995, kelemahan ini berasal pucuk pimpinan pak i yang lemah selepas presiden umno najib razak letak jawatan hishammuddin dan zahid tak menepati kriteria memimpin pak i sepakat ini ismail kassim dan xe2 x80 x94 hehe betul kata kj korang nih sama,0,0,0,0,0,0,0,0,0,0,0,0
7996,dedi mulyadi kita tidak boleh meninggalkan identitas daerah apalagi jawa barat merupakan wilayah kayak budaya mulai dari cirebon sunda galuh sunda betawi dan kebudayaan lain selamat ulang tahun kang dedi,0,0,0,0,0,0,0,0,0,0,0,0
7997, dan ketika cewek pms jangankan cowok disensor saja takut xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
7998,by the way sih ratu tiru afi hinayah yang sudah diundang jokowi ke istana posting tiru lagi iya nanti mengancam mau bunuh diri ya allah ,1,0,1,0,0,0,0,0,1,1,0,0
7999, kalau menyasar ke disensor sekalian mandi ,0,0,0,0,0,0,0,0,0,0,0,0
8000, setuju banget coba kalau ahok masih jadi gubernur daerah khusus ibukota tamat nih rumah sakit ,1,0,1,0,0,0,0,0,1,1,0,0
8001,saya adalah orang disensor soal agama tidak kayak kalian yang pintar pintar makanya saya belajar biar tidak jadi orang yang merugi,0,0,0,0,0,0,0,0,0,0,0,0
8002,psi sanggah pernah menyatakan dukungan kepada pasangan gus ipul puti aliansi santri pemuda ekonom dan kiai arumi bachsin bagus banyuwangi barisan gus sholatu barisan mahasantri loyalis khofifah barisan relawan khofifah black kampanye calon gubernur,0,0,0,0,0,0,0,0,0,0,0,0
8003, bedebah teror psikologis agar pilih jokowi,1,1,1,0,0,0,0,0,1,1,0,0
8004, undang undang md3 bosku jangan lupa kebebasan berpendapat ketika dirinya dan komplotannya mencoba menjadi benar ,0,0,0,0,0,0,0,0,0,0,0,0
8005, ijazah mu apa sih yang paling tinggi cek dan bedakan antara perjuangan rakyat semesta dengan semesta,1,0,1,0,0,0,0,0,1,1,0,0
8006,66 disensor meminta banget gue kepruk ya kamu gubernur ,1,1,1,0,0,0,0,0,1,1,0,0
8007,orang indonesia disensor ,1,1,0,1,0,0,0,0,1,0,1,0
8008, satu lagi tim sukses jokowi dapat jatah pe amina bakal makin rugi uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0
8009, akunya memilih bom ,0,0,0,0,0,0,0,0,0,0,0,0
8010, terus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof kalau tidak pakai undang undang itu ,0,0,0,0,0,0,0,0,0,0,0,0
8011, kalau disensor sudah berganti saja pulang anti islam tidak bisa dipercaya ,1,0,1,0,1,0,0,0,0,1,0,0
8012, wkwk telat banget disensor ,0,1,0,0,0,0,0,0,0,0,0,0
8013,dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus ham sekarang kok hancur begini ya indonesia,1,0,1,0,0,0,0,0,1,1,0,0
8014, kamu disensor ardhog xe2 x99 xa5 xef xb8 x8f ,1,1,1,0,0,0,0,0,1,1,0,0
8015, love mindun dan disensor anteknya xe2 x99 xa5 xe2 x99 xa5 xe2 x99 xa5 ,0,0,0,0,0,0,0,0,0,0,0,0
8016, disensor kamu ,1,1,1,0,1,0,0,0,0,1,0,0
8017,kata disensor ini anti islam bolehkah kita berpendapat fadli zon anti negara kesatuan republik indonesia karena mencoba membenturkan umat islam dengan negara amp aparat ,1,0,1,0,0,0,0,0,1,1,0,0
8018, mahasiswi disensor mengocok disensor dan dan colok disensor mengintip disensor indo vivo kimcil disensor sma pasangan suami istri disensor tante girang bugilte xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
